score,smiles,Name,SA_Score
0.454586802,COCc1ncc2c(=O)n(-c3[nH][nH]c(=O)c3C(=O)O)c([C@@H]3[C@H]4CNC(=O)[C@H]43)nc2n1,95883519_19737344_259505376,4.603891163587898
0.454537338,CO[C@H](Cc1nc2c(F)c(Cl)ccc2c(=O)n1-c1[nH][nH]c(=O)c1C(=O)O)C(N)=O,20475958_19737344_72207153,3.7585301226180983
0.454472486,N[C@]1(c2nc3ccnc(Cl)c3c(=O)n2[C@]2(C(=O)O)C[C@@H]2C(=O)O)CC1(F)F,95708211_34363759_39083022,4.638996675724409
0.454397982,Nc1cc2nc([C@@H]3[C@H]4CNC(=O)[C@H]43)n(C(=O)[C@]3(O)CCCNC3)c(=O)c2cc1C(=O)O,3191201_72417683_259505376,4.6000179850980665
0.454318579,O=C1NC[C@H]2[C@@H]1[C@@H]2c1nc2c(F)c(Cl)ccc2c(=O)n1CCc1n[nH]c(=O)[nH]1,20475958_19088658_259505376,4.402084183093396
0.454165271,O=c1c2ccc(Cl)c(F)c2nc(C2(O)COC2)n1[C@H]1C[C@@H](CO)[C@H](O)[C@@H]1O,20475958_4284346_96028244,4.303470520001909
0.454151295,Nc1ccc2c(=O)n([C@]3(C(=O)O)C[C@@H]3C(=O)O)c([C@@H]3[C@H]4CNC(=O)[C@H]43)nc2c1,1721748_34363759_259505376,4.640578806432623
0.454128055,CO[C@@H](Cc1nc2c(F)c(Cl)ccc2c(=O)n1-c1[nH][nH]c(=O)c1C(=O)O)C(N)=O,20475958_19737344_72207152,3.7585301226180983
0.454127096,NC(=O)C[C@@H](N)c1nc2c(F)c(Cl)ccc2c(=O)n1[C@]1(C(=O)O)C[C@@H](O)C1,20475958_585669989_1529313,3.6894775701354945
0.454125835,Nc1cc2nc([C@@H]3CCO3)n([C@]3(C(=O)O)C[C@@H](O)C3)c(=O)c2cc1C(=O)O,3191201_585669989_16083111,3.568548263526612
0.454104531,CCc1cc(F)c2c(=O)n([C@]3(C(=O)O)C[C@@H]3C(=O)O)c([C@@H]3[C@H]4CNC(=O)[C@H]43)nc2c1,575718452_34363759_259505376,4.758761317509539
0.454092193,N[C@]1(c2nc3c(F)cc(Cl)cc3c(=O)n2[C@]2(C(=O)O)C[C@@H](O)C2)CC1(F)F,20475945_585669989_39083022,3.9833112305595773
0.454052651,O=C1NC[C@H]2[C@@H]1[C@@H]2c1nc2c(F)c(Cl)ccc2c(=O)n1C[C@H]1COC[C@@H]1O,20475958_76570824_259505376,4.594556842936022
0.453954363,C[C@@H](O)CCNC(=O)Cn1c([C@@H]2[C@H]3CNC(=O)[C@H]32)nc2c(F)c(Cl)ccc2c1=O,20475958_42783912_259505376,4.188601081371097
0.453927279,N=C(N1CC[C@H](O)C1)n1c([C@@H]2[C@H]3CNC(=O)[C@H]32)nc2c(F)c(Cl)ccc2c1=O,20475958_54965195_259505376,4.573297964867564
0.453714305,Nc1cc2nc(-c3c[nH]c(=O)o3)n([C@]3(C(=O)O)C[C@@H](O)C3)c(=O)c2cc1C(=O)O,3191201_585669989_144785280,3.463861962941344
0.453592639,Nc1cc2nc([C@@H]3CCNC3=O)n([C@]3(C(=O)O)C[C@@H](O)C3)c(=O)c2cc1C(=O)O,3191201_585669989_34067194,3.735896986523425
0.453581457,Cc1cc(C(=O)O)c2c(=O)n(C(=N)CS(C)(=O)=O)c([C@@H]3[C@H]4CNC(=O)[C@H]43)nc2n1,39084287_50280164_259505376,4.5390296432416
0.453561503,O=C1NC[C@H]2[C@@H]1[C@@H]2c1nc2c(F)c(Cl)ccc2c(=O)n1[C@H](CO)CCO,20475958_12506566_259505376,4.422401418544301
0.453548525,N[C@]1(c2nc3c(cnc4cccnc43)c(=O)n2[C@]2(C(=O)O)C[C@@H](O)C2)CC1(F)F,39083474_585669989_39083022,3.985459708416915
0.453508842,O=C(O)c1cnc2nc([C@H]3C[C@@H](F)CN3)n(-c3[nH][nH]c(=O)c3C(=O)O)c(=O)c2c1,4202689_19737344_2583797,4.221210504979219
0.453478771,Cc1ncc(C(=O)O)c2c(=O)n([C@]3(C(=O)O)C[C@@H](O)C3)c([C@@H]3C[C@@H](N)CN3)nc12,1729539_585669989_95831405,4.33977245764194
0.453434244,CCCCn1nnc2c(=O)n([C@]3(C(=O)O)C[C@@H](O)C3)c([C@H]3C[C@@H](F)CN3)nc21,256054450_585669989_2583797,4.280226185063714
0.453415583,O=C1NC[C@H]2[C@@H]1[C@@H]2c1nc2c(F)cc(F)c(F)c2c(=O)n1[C@H]1C[C@@H](CO)[C@H](O)[C@@H]1O,39083699_4284346_259505376,4.890674239867749
0.453384021,NC(=O)[C@@H]1C[C@@H]1c1nc2c(F)c(Cl)ccc2c(=O)n1[C@H]1C[C@@H](CO)[C@H](O)[C@@H]1O,20475958_4284346_37461418,4.385411915856492
0.45334667,Cc1cc(C(=O)O)c2c(=O)n([C@H](C)C(=O)NCCCO)c([C@@H]3[C@H]4CNC(=O)[C@H]43)nc2n1,39084287_36984431_259505376,4.318389772954532
0.453325011,Nc1cc2nc([C@H]3CNCCCO3)n([C@]3(C(=O)O)C[C@@H](O)C3)c(=O)c2cc1C(=O)O,3191201_585669989_42684279,3.722083857878938
0.453312777,Cn1cc[n+](C)c1-c1nc2c(F)c(Cl)ccc2c(=O)n1[C@]1(C(=O)O)C[C@@H]1C(=O)O,20475958_34363759_15783138,4.33374050497922
0.453289646,Cn1ncc2c(=O)n(-c3[nH][nH]c(=O)c3C(=O)O)c([C@H]3C[C@@H](F)CN3)nc21,19850925_19737344_2583797,4.253726226767808
0.453161704,O=C1NC[C@H]2[C@@H]1[C@@H]2c1nc2c(F)c(Cl)ccc2c(=O)n1-c1nc(=O)[nH]c(=O)[nH]1,20475958_13529033_259505376,4.375046230880078
0.453140971,O=c1c2[nH]c(O)nc(=S)c2nc([C@H]2C[C@@H](F)CN2)n1[C@]1(C(=O)O)C[C@@H](O)C1,16958874_585669989_2583797,4.650552651723833
0.453096194,N[C@]1(c2nc3c(Cl)c(F)ccc3c(=O)n2[C@]2(C(=O)O)C[C@@H](O)C2)CC1(F)F,139922064_585669989_39083022,4.018806834955182
0.453036548,O=C(O)CC(=O)n1c([C@@H]2[C@H]3CNC(=O)[C@H]32)nc2c(F)c(Cl)ccc2c1=O,20475958_901948_259505376,4.219184927077026
0.452976337,Cc1cc(C(=O)O)c2c(=O)n(CC[C@H](O)C(=O)O)c([C@@H]3[C@H]4CNC(=O)[C@H]43)nc2n1,39084287_2019611_259505376,4.391827478644711
0.452736657,CC(C)c1ccc2c(=O)n(-c3[nH][nH]c(=O)c3C(=O)O)c([C@@H]3[C@H]4CNC(=O)[C@H]43)nc2c1,82048815_19737344_259505376,4.26341066577246
0.452730541,N[C@]1(c2nc3c(cnc4ncnn43)c(=O)n2-c2[nH][nH]c(=O)c2C(=O)O)CC1(F)F,14608640_19737344_39083022,4.249880553297449
0.452703771,Cc1cc(C(=O)O)c2c(=O)n([C@]3(C(=O)O)C[C@@H](O)C3)c([C@H](N)[C@H]3CCNC3)nc2n1,39084287_585669989_66055338,4.149720556367126
0.452662839,O=C1NC[C@H]2[C@@H]1[C@@H]2c1nc2c(F)c(Cl)ccc2c(=O)n1C(CO)CO,20475958_1609469_259505376,4.245425939888269
0.452659415,Cc1cc(C(=O)O)c2c(=O)n([C@]3(C(=O)O)C[C@@H](O)C3)c(-c3cncnc3N)nc2n1,39084287_585669989_967326,3.3285663404304984
0.452629028,O=C1NC[C@H]2[C@@H]1[C@@H]2c1nc2c(F)c(Cl)ccc2c(=O)n1Cc1cc(=O)[nH]c(O)n1,20475958_26507110_259505376,4.366476191565072
0.452617258,O=C(O)[C@H]1C[C@@]1(C(=O)O)n1c([C@@H]2CNC[C@H]2O)nc2c(F)c(Cl)ccc2c1=O,20475958_34363759_14507986,4.49080791503885
0.452583228,Cn1ncc(N)c1-c1nc2c(F)c(Cl)ccc2c(=O)n1-c1[nH][nH]c(=O)c1C(=O)O,20475958_19737344_2534273,3.365360734568938
0.452559309,O=C(O)CN1CC(n2c([C@@H]3[C@H]4CNC(=O)[C@H]43)nc3c(F)c(Cl)ccc3c2=O)C1,20475958_83635892_259505376,4.119828072115766
0.452548526,Cc1cc(C)c2c(=O)n(-c3[nH][nH]c(=O)c3C(=O)O)c([C@@]3(N)CC3(F)F)nc2n1,170472_19737344_39083022,4.113114773586179
0.452529611,Nc1cc2nc([C@@H]3[C@H]4CNC(=O)[C@H]43)n([C@@H](CO)C(=O)O)c(=O)c2cc1C(=O)O,3191201_895034_259505376,4.312146983864762
0.452504437,O=c1c2cc3cc[nH]c3cc2nc([C@H]2C[C@@H](F)CN2)n1[C@]1(C(=O)O)C[C@@H](O)C1,82398876_585669989_2583797,4.1721002878839695
0.452448831,O=c1c2cc3ccccc3cc2nc([C@H]2C[C@@H](F)CN2)n1[C@]1(C(=O)O)C[C@@H](O)C1,336737_585669989_2583797,3.9090943511330654
0.452420573,O=C1NC[C@H]2[C@@H]1[C@@H]2c1nc2c(F)c(Cl)ccc2c(=O)n1C[C@@H]1COC[C@H]1O,20475958_76570818_259505376,4.594556842936022
0.452392936,NC(=O)[C@@H](O)[C@@H](O)c1nc2c(F)c(Cl)ccc2c(=O)n1[C@]1(C(=O)O)C[C@@H]1C(=O)O,20475958_34363759_95532191,4.459201931573527
0.452333745,Nc1cc2nc([C@@H]3CNC[C@H]3O)n([C@]3(C(=O)O)C[C@@H](O)C3)c(=O)c2cc1C(=O)O,3191201_585669989_14507986,4.026725120363835
0.452333745,Cc1cc(C(=O)O)c2c(=O)n(CCN3CC(O)C3)c([C@@H]3[C@H]4CNC(=O)[C@H]43)nc2n1,39084287_107114420_259505376,4.213340678744558
0.452294361,N[C@]1(c2nc3cc(Cl)c(F)cc3c(=O)n2[C@]2(C(=O)O)C[C@@H](O)C2)CC1(F)F,2548692_585669989_39083022,3.914296065724413
0.452259656,Cc1cc(C(=O)O)c2c(=O)n([C@]3(C(=O)O)C[C@@H](O)C3)c(C3(N)COC3)nc2n1,39084287_585669989_45028273,3.5430083762634945
0.452254443,NC1CC(c2nc3c(F)c(Cl)ccc3c(=O)n2[C@]2(C(=O)O)C[C@@H]2C(=O)O)C1,20475958_34363759_3647583,4.05316116068063
0.45224202,N[C@]1(c2nc3c(F)c(Cl)ccc3c(=O)n2[C@]2(C(=O)O)C[C@@H](O)C2)CC1(F)F,20475958_585669989_39083022,4.001483318471666
0.452162822,Nc1cc2nc(C34CC(N)(CN3)C4)n([C@]3(C(=O)O)C[C@@H](O)C3)c(=O)c2cc1C(=O)O,3191201_585669989_575421981,4.385821923888492
0.452144678,Cc1cc(C(=O)O)c2c(=O)n(C(C)(C(=O)O)C(=O)O)c([C@@H]3[C@H]4CNC(=O)[C@H]43)nc2n1,39084287_104556650_259505376,4.469241520730755
0.452097864,Cc1ncc(C(=O)O)c2c(=O)n(C(=O)Cc3cn[nH]n3)c([C@@]3(N)CC3(F)F)nc12,1729539_96527936_39083022,4.151581601908039
0.452067809,Cc1cc2c(=O)n([C@]3(C(=O)O)C[C@@H]3C(=O)O)c([C@@H]3[C@H]4CNC(=O)[C@H]43)nc2cc1Cl,38234668_34363759_259505376,4.653691871906368
0.45197324,COC(=O)[C@H](CC(=O)O)n1c([C@@H]2[C@H]3CNC(=O)[C@H]32)nc2c(F)c(Cl)ccc2c1=O,20475958_1709620_259505376,4.312141986921244
0.451888383,CN(CC(=O)O)C(=N)n1c([C@@]2(N)CC2(F)F)nc2c(F)c(Cl)ccc2c1=O,20475958_3861770_39083022,3.9863019997903475
0.451887704,Cc1ncc(C(=O)O)c2c(=O)n([C@]3(C(=O)O)C[C@@H](O)C3)c([C@@H](N)c3nn[nH]n3)nc12,1729539_585669989_4214424,4.052204454084901
0.451887126,O=c1c2ccc(Cl)c(F)c2nc([C@H]2C[C@@H](F)CN2)n1C1([C@@H](O)CO)CC1,20475958_1857779969_2583797,4.496160658387968
0.451781893,Cc1ccc(C(=O)O)c2c(=O)n([C@]3(C(=O)O)C[C@@H]3C(=O)O)c([C@@]3(N)CC3(F)F)nc12,39082859_34363759_39083022,4.491597334340222
0.451722745,Cc1cc(C(=O)O)c2c(=O)n(C[C@H](O)C(=O)O)c([C@@H]3[C@H]4CNC(=O)[C@H]43)nc2n1,39084287_2034711_259505376,4.43844759115221
0.451678069,N[C@]1(c2nc3nc4c(cc3c(=O)n2-c2[nH][nH]c(=O)c2C(=O)O)CCC4)CC1(F)F,54527642_19737344_39083022,4.120082500717118
0.451644421,O=C(O)c1c(-n2c(-c3cc(=O)[nH]o3)nc3c(F)c(Cl)ccc3c2=O)[nH][nH]c1=O,20475958_19737344_19737045,3.439976176031294
0.451643278,Cc1cc(C(=O)O)c2c(=O)n(C(=N)NCC(=O)O)c([C@@H]3[C@H]4CNC(=O)[C@H]43)nc2n1,39084287_895314_259505376,4.495729875433945
0.451599881,Nc1cc2nc([C@@H]3[C@H]4CNC(=O)[C@H]43)n(C(=O)CO)c(=O)c2cc1C(=O)O,3191201_4692578_259505376,4.16155957496435
0.45157728,Cc1ncc(C(=O)O)c2c(=O)n(C(=O)[C@H]3CCC(=O)N3)c([C@@H]3[C@H]4CNC(=O)[C@H]43)nc12,1729539_4764135_259505376,4.586552055424024
0.451373233,O=C1NC[C@H]2[C@@H]1[C@@H]2c1nc2nccc(Cl)c2c(=O)n1[C@@H]1C[C@H](CO)[C@@H](O)[C@H]1O,85221844_2389432_259505376,4.887294272213637
0.451322449,Cc1cc(C(=O)O)c2c(=O)n([C@]3(C(=O)O)C[C@@H](O)C3)c([C@H]3NCC[C@@H]3O)nc2n1,39084287_585669989_4096639,4.18626299018632
0.451308177,Cc1ncc(C(=O)O)c2c(=O)n(C(=O)N(CCO)CCO)c([C@@]3(N)CC3(F)F)nc12,1729539_1606275_39083022,4.037312838808475
0.451292351,Cc1cc2c(=O)n([C@]3(C(=O)O)C[C@@H](O)C3)c([C@@H]3[C@H]4CNC(=O)[C@H]43)nc2cc1Cl,38234668_585669989_259505376,4.300688180428506
0.451278161,O=C1NC[C@H]2[C@@H]1[C@@H]2c1nc2cn(CCF)nc2c(=O)n1[C@H]1C[C@@H](CO)[C@H](O)[C@@H]1O,95098605_4284346_259505376,5.09354678385195
0.451255653,Cc1cc(C(=O)O)c2c(=O)n([C@H](CO)CCO)c([C@@H]3[C@H]4CNC(=O)[C@H]43)nc2n1,39084287_12506566_259505376,4.521247330886162
0.451239741,CC(C)n1nnc2nc([C@@]3(N)CC3(F)F)n(-c3[nH][nH]c(=O)c3C(=O)O)c(=O)c21,256053399_19737344_39083022,4.376724960696366
0.451232035,O=C1CC[C@H](c2nc3c(F)c(Cl)ccc3c(=O)n2-c2[nH][nH]c(=O)c2C(=O)O)NN1,20475958_19737344_57347156,3.9309881847482764
0.451219174,O=C1NC[C@H]2[C@@H]1[C@@H]2c1nc2c(F)c(Cl)ccc2c(=O)n1C(=O)N1CC(O)C1,20475958_62809456_259505376,4.242991563136199
0.451143359,COC[C@H](n1c([C@@H]2[C@H]3CNC(=O)[C@H]32)nc2nc(C)cc(C(=O)O)c2c1=O)C1(O)COC1,39084287_958528899_259505376,4.7850800896966135
0.451102139,O=C1NC[C@H]2[C@@H]1[C@@H]2c1nc2c(F)c(Cl)ccc2c(=O)n1C[C@H]1COC[C@H]1O,20475958_76570816_259505376,4.594556842936022
0.451038087,O=C(O)c1c(-n2c([C@@H]3[C@H]4CNC(=O)[C@H]43)nc3cc4ccccc4cc3c2=O)[nH][nH]c1=O,336737_19737344_259505376,4.185102327958598
0.451025217,O=C(N1CCNCC1)n1c([C@H]2C[C@@H](F)CN2)nc2c(F)c(Cl)ccc2c1=O,20475958_1556606_2583797,3.9630541768749623
0.450984591,COC[C@H](O)CNCCn1c([C@@H]2[C@H]3CNC(=O)[C@H]32)nc2c(F)c(Cl)ccc2c1=O,20475958_22871064_259505376,4.260214842054858
0.450969097,Cc1ncc(C(=O)O)c2c(=O)n(C(=N)N(C)CC(=O)O)c([C@@]3(N)CC3(F)F)nc12,1729539_3861770_39083022,4.147710146286738
0.450963029,O=c1ccc2c(=O)n([C@]3(C(=O)O)C[C@@H](O)C3)c([C@H]3C[C@@H](F)CN3)nc2[nH]1,84252933_585669989_2583797,4.267949709974743
0.450912617,Nc1cc2nc([C@H]3C[C@@H](F)CN3)n([C@@]3(C(=O)O)CCNC3)c(=O)c2cc1C(=O)O,3191201_20286389_2583797,4.38911587105225
0.450905076,NC(=O)OC[C@H](N)c1nc2c(F)c(Cl)ccc2c(=O)n1-c1[nH][nH]c(=O)c1C(=O)O,20475958_19737344_1529574,3.797597578239401
0.450874689,O=c1c2ccncc2nc([C@H]2C[C@@H](F)CN2)n1[C@]1(C(=O)O)C[C@@H](O)C1,165882_585669989_2583797,4.141347555420589
0.450787871,Cc1ncc(C(=O)O)c2c(=O)n([C@@H](CO)CCO)c([C@@]3(N)CC3(F)F)nc12,1729539_34273815_39083022,4.293083668806308
0.45078265,CCOc1ccc2nc([C@H]3C[C@@H](F)CN3)n(-c3[nH][nH]c(=O)c3C(=O)O)c(=O)c2c1,37870842_19737344_2583797,3.9491575989963126
0.450743738,O=C1CO[C@H](Cn2c([C@@H]3[C@H]4CNC(=O)[C@H]43)nc3c(F)c(Cl)ccc3c2=O)CN1,20475958_88189565_259505376,4.479292983967257
0.450730229,Nc1cc2nc([C@@H]3[C@H]4CNC(=O)[C@H]43)n([C@H]3CNC[C@@H]3C(=O)O)c(=O)c2cc1C(=O)O,3191201_26895006_259505376,4.536578173677176
0.450714783,C[C@H](O)[C@H](O)c1nc2c(F)c(Cl)ccc2c(=O)n1[C@]1(C(=O)O)C[C@@H]1C(=O)O,20475958_34363759_1695854,4.371619857332531
0.45071269,NC(=O)CNCc1nc2c(F)c(Cl)ccc2c(=O)n1[C@]1(C(=O)O)C[C@@H]1C(=O)O,20475958_34363759_20376730,3.954185897351427
0.450686412,Cc1ncc(C(=O)O)c2c(=O)n(C(=O)[C@@H]3CNCCO3)c([C@@H]3[C@H]4CNC(=O)[C@H]43)nc12,1729539_19686020_259505376,4.657700632148503
0.450555379,O=C1NC[C@H]2[C@@H]1[C@@H]2c1nc2c(F)c(Cl)ccc2c(=O)n1CC[C@H](O)CO,20475958_34273813_259505376,4.273695649313533
0.450543336,O=C1NC[C@H]2[C@@H]1[C@@H]2c1nc2c(nnc3ccnn32)c(=O)n1[C@]1(C(=O)O)C[C@@H]1C(=O)O,38700997_34363759_259505376,4.964066972829829
0.450530253,Cc1cc(C(=O)O)c2c(=O)n(-c3[nH][nH]c(=O)c3C(=O)O)c([C@H]3CN(C)CCO3)nc2n1,39084287_19737344_19686074,3.9039922948837464
0.450498402,O=C(CO)NCc1nc2c(F)c(Cl)ccc2c(=O)n1[C@]1(C(=O)O)C[C@@H](O)C1,20475958_585669989_38391885,3.119966346453406
0.450415791,CC(=O)NCC(=O)n1c([C@@H]2[C@H]3CNC(=O)[C@H]32)nc2cc(N)c(C(=O)O)cc2c1=O,3191201_1603744_259505376,4.103524422658872
0.450404082,CCCn1cc2c(=O)n(-c3[nH][nH]c(=O)c3C(=O)O)c([C@H]3C[C@@H](F)CN3)nc2n1,95836863_19737344_2583797,4.393526915102905
0.450346076,Cc1cc(Cl)c2nc([C@@H]3[C@H]4CNC(=O)[C@H]43)n([C@]3(C(=O)O)C[C@@H]3C(=O)O)c(=O)c2c1,20475940_34363759_259505376,4.715231891380564
0.450250436,O=c1c2ccc(Cl)c(F)c2nc([C@@H]2CNC[C@@H]2CO)n1[C@H]1C[C@@H](CO)[C@H](O)[C@@H]1O,20475958_4284346_4203971,4.505554130771735
0.450205607,CC(C)Oc1ccc2nc([C@@]3(N)CC3(F)F)n(-c3[nH][nH]c(=O)c3C(=O)O)c(=O)c2c1,37933520_19737344_39083022,3.8202930651960116
0.450140059,Cc1cc(C(=O)O)c2c(=O)n([C@]3(C(=O)O)C[C@@H](O)C3)c([C@H]3N[C@H]4C=C[C@H]3C4)nc2n1,39084287_585669989_103538200,5.328173581674677
0.450124358,CN1NC(=O)C[C@H]1c1nc2c(F)c(Cl)ccc2c(=O)n1[C@]1(C(=O)O)C[C@@H]1C(=O)O,20475958_34363759_77260483,4.478122542649884
0.450072813,Cc1ncc(C(=O)O)c2c(=O)n(C3=NCCN3)c([C@@]3(N)CC3(F)F)nc12,1729539_1586435_39083022,4.118188384558843
0.450026725,Cc1ncc(C(=O)O)c2c(=O)n(C[C@H]3CNCCO3)c([C@@H]3[C@H]4CNC(=O)[C@H]43)nc12,1729539_4343734_259505376,4.509737460357965
0.449961313,Cc1ncc(C(=O)O)c2c(=O)n([C@H]3CNCCOC3)c([C@@H]3[C@H]4CNC(=O)[C@H]43)nc12,1729539_204795916_259505376,4.581036709888921
0.449960746,Cc1ncc(C(=O)O)c2c(=O)n(Cc3nnn[nH]3)c([C@@]3(N)CC3(F)F)nc12,1729539_5183370_39083022,4.176844206624608
0.449958213,N[C@]1(c2nc3cc4[nH]cnc4cc3c(=O)n2[C@]2(C(=O)O)C[C@@H](O)C2)CC1(F)F,45820972_585669989_39083022,4.087551230966637
0.44995585,O=C1NC[C@H]2[C@@H]1[C@@H]2c1nc2ncc(Cl)cc2c(=O)n1[C@H]1C[C@@H](CO)[C@H](O)[C@@H]1O,11919722_4284346_259505376,4.812178887598253
0.449928831,Nc1cnn(Cc2nc3c(F)c(Cl)ccc3c(=O)n2-c2[nH][nH]c(=O)c2C(=O)O)c1,20475958_19737344_2537419,3.251685498444303
0.449894364,Nc1cc2nc([C@@H]3C[C@H](O)CN3)n([C@]3(C(=O)O)C[C@@H](O)C3)c(=O)c2cc1C(=O)O,3191201_585669989_901736,4.021836362967385
0.449889432,CC[C@@H](NC=O)c1nc2c(F)c(Cl)ccc2c(=O)n1[C@]1(C(=O)O)C[C@@H](O)C1,20475958_585669989_4764152,3.779377109680458
0.449824098,N[C@]1(c2nc3nc4c(cc3c(=O)n2-c2[nH][nH]c(=O)c2C(=O)O)CCCC4)CC1(F)F,4824244_19737344_39083022,4.090406747184753
0.449803273,Cc1ncc(C(=O)O)c2c(=O)n(CCNCCO)c([C@@H]3[C@H]4CNC(=O)[C@H]43)nc12,1729539_6021259_259505376,4.260968124371201
0.44977037,O=C1CCC(C(=O)n2c([C@H]3C[C@@H](F)CN3)nc3c(F)c(Cl)ccc3c2=O)=NN1,20475958_32016232_2583797,4.155577210960894
0.449756491,NC/C(O)=N/Cc1nc2c(F)c(Cl)ccc2c(=O)n1-c1[nH][nH]c(=O)c1C(=O)O,20475958_19737344_5112515,3.5486824434480875
0.449731265,CC(C)c1ccnc2nc([C@@]3(N)CC3(F)F)n(-c3[nH][nH]c(=O)c3C(=O)O)c(=O)c12,96517495_19737344_39083022,4.166202757675348
0.449724704,Cc1ncc(C(=O)O)c2c(=O)n([C@]3(C(=O)O)C[C@@H](O)C3)c([C@H]3C[C@H](N)CN3)nc12,1729539_585669989_95093508,4.33977245764194
0.449662512,Cc1cc(C(=O)O)c2c(=O)n(Cc3nnn[nH]3)c([C@@H]3[C@H]4CNC(=O)[C@H]43)nc2n1,39084287_5183370_259505376,4.481855556024262
0.449593976,C[S@@](=O)CC(=O)n1c([C@@H]2[C@H]3CNC(=O)[C@H]32)nc2cc(N)c(C(=O)O)cc2c1=O,3191201_34310585_259505376,4.5115607490469465
0.449524078,Cc1cc(C(=O)O)c2c(=O)n([C@]3(C(=O)O)C[C@@H](O)C3)c([C@@H](N)[C@@H](C)O)nc2n1,39084287_585669989_895103,4.0234135812291925
0.449519803,O=C(O)c1c(-n2c([C@H]3C[C@@H](F)CN3)nc3c(sc4cccnc43)c2=O)[nH][nH]c1=O,84325591_19737344_2583797,4.301668647568337
0.449482984,CN[C@@H](CC(=O)n1c([C@@H]2[C@H]3CNC(=O)[C@H]32)nc2c(C)ncc(C(=O)O)c2c1=O)C(=O)O,1729539_6378924_259505376,4.548230303012709
0.449321478,CO[C@H](CO)Cn1c([C@@H]2[C@H]3CNC(=O)[C@H]32)nc2c(F)c(Cl)ccc2c1=O,20475958_82164272_259505376,4.383737957005841
0.449268804,CN[C@@H](Cn1c([C@@H]2[C@H]3CNC(=O)[C@H]32)nc2cc(N)c(C(=O)O)cc2c1=O)C(=O)O,3191201_78724301_259505376,4.259565161215304
0.449223171,Cc1cc(C(=O)O)c2c(=O)n(C(=O)C3CNC3)c([C@@H]3[C@H]4CNC(=O)[C@H]43)nc2n1,39084287_19685998_259505376,4.362615884303578
0.449211077,C[C@H](O)[C@H](C(=O)O)n1c([C@H]2C[C@@H](F)CN2)nc2cc(N)c(C(=O)O)cc2c1=O,3191201_1747073_2583797,4.25033955066638
0.449173171,Cc1cc(C(=O)O)c2c(=O)n([C@]3(C(=O)O)C[C@@H](O)C3)c(C34CC(N)(CN3)C4)nc2n1,39084287_585669989_575421981,4.5285792315808004
0.449108296,O=C(O)[C@@H]1C[C@@H](n2c([C@H]3C[C@@H](F)CN3)nc3c(F)c(Cl)ccc3c2=O)CN1,20475958_95831405_2583797,4.378842583226356
0.449067217,Cc1ncc(C(=O)O)c2c(=O)n(CC3(CO)COC3)c([C@@H]3[C@H]4CNC(=O)[C@H]43)nc12,1729539_15021448_259505376,4.521891832590712
0.449066329,Nc1cc2nc([C@@H]3[C@H]4CNC(=O)[C@H]43)n([C@H]3CNC(=O)C3)c(=O)c2cc1C(=O)O,3191201_16837744_259505376,4.375383171968157
0.448820551,C[C@@H](N)[C@@H](N)c1nc2c(F)c(Cl)ccc2c(=O)n1-c1[nH][nH]c(=O)c1C(=O)O,20475958_19737344_95483612,4.019965006834478
0.448797178,O=c1c2cnc3ccncc3c2nc([C@H]2C[C@@H](F)CN2)n1[C@]1(C(=O)O)C[C@@H](O)C1,26459818_585669989_2583797,4.236549051987766
0.448726411,COC(=O)[C@@H]1C[C@H](n2c([C@@H]3[C@H]4CNC(=O)[C@H]43)nc3cc(N)c(C(=O)O)cc3c2=O)CN1,3191201_40448645_259505376,4.513936561915349
0.448709888,O=C(O)c1c(-n2c([C@@H]3[C@H]4CNC(=O)[C@H]43)nc3ccoc3c2=O)[nH][nH]c1=O,82046518_19737344_259505376,4.60043921402103
0.448661285,C[C@H](NC(=N)n1c([C@H]2C[C@@H](F)CN2)nc2cc(N)c(C(=O)O)cc2c1=O)C(=O)O,3191201_1688252_2583797,4.292261004188345
0.448629189,Nc1nc(Cc2nc3c(F)c(Cl)ccc3c(=O)n2[C@]2(C(=O)O)C[C@@H]2C(=O)O)n[nH]1,20475958_34363759_2573009,4.21610661987698
0.448588823,O=C(O)c1cccc2c(=O)n(C(=O)[C@H]3[C@@H]4CNC[C@@H]43)c([C@@H]3[C@H]4CNC(=O)[C@H]43)nc12,153908_103523515_259505376,4.693651513510948
0.448566578,Cc1ncc(C(=O)O)c2c(=O)n(C[C@H]3COCCN3)c([C@@H]3[C@H]4CNC(=O)[C@H]43)nc12,1729539_66354442_259505376,4.604771043847647
0.44854858,CN1C[C@@H](n2c([C@@H]3[C@H]4CNC(=O)[C@H]43)nc3c(F)c(Cl)ccc3c2=O)[C@@H](O)C1,20475958_118455821_259505376,4.564460308523067
0.448548577,CN1C[C@@H](O)[C@@H](n2c([C@@H]3[C@H]4CNC(=O)[C@H]43)nc3c(F)c(Cl)ccc3c2=O)C1,20475958_34278489_259505376,4.564460308523067
0.448448243,N[C@]1(c2nc3c(F)c(Cl)ccc3c(=O)n2C[C@@H]2CCNC[C@@H]2O)CC1(F)F,20475958_95743434_39083022,4.3134258866061375
0.448429203,Cc1cc(C(=O)O)c2c(=O)n(CC[C@@H](O)CO)c([C@@H]3[C@H]4CNC(=O)[C@H]43)nc2n1,39084287_34273814_259505376,4.379505872344703
